STATENAME,URL,WEBSITE,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"Influenza-Like Illness Surveillance Summary Archive""""",Level 05,Low,Dec-29-2018,52,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"Influenza-Like Illness Surveillance Summary Archive""""",Level 05,Low,Jan-05-2019,1,2018-19
Tennessee,http://www.tn.gov/health/cedep/immunization-program/ip/flu-in-tennessee.html,"""Influenza-Like Illness Surveillance Summary Archive""",Level 06,Moderate,Jan-26-2019,4,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 01,Minimal,Oct-06-2018,40,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 01,Minimal,Oct-13-2018,41,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 01,Minimal,Oct-20-2018,42,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 01,Minimal,Oct-27-2018,43,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 10,High,Dec-29-2018,52,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 10,High,Jan-19-2019,3,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"""Influenza Surveillance""",Level 10,High,Jan-26-2019,4,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 02,Minimal,Nov-03-2018,44,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 02,Minimal,Nov-10-2018,45,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 03,Minimal,Nov-17-2018,46,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 03,Minimal,Nov-24-2018,47,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 03,Minimal,Dec-01-2018,48,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 03,Minimal,Dec-08-2018,49,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 05,Low,Dec-15-2018,50,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 07,Moderate,Dec-22-2018,51,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 07,Moderate,Jan-12-2019,2,2018-19
Texas,http://www.dshs.state.tx.us/idcu/disease/influenza/surveillance/,"Influenza Surveillance""""",Level 08,High,Jan-05-2019,1,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 01,Minimal,Oct-06-2018,40,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 01,Minimal,Oct-13-2018,41,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 01,Minimal,Oct-20-2018,42,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 01,Minimal,Nov-03-2018,44,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 10,High,Dec-29-2018,52,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 02,Minimal,Oct-27-2018,43,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 03,Minimal,Nov-10-2018,45,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 03,Minimal,Nov-17-2018,46,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 04,Low,Dec-01-2018,48,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 04,Low,Dec-08-2018,49,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 04,Low,Dec-15-2018,50,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 05,Low,Nov-24-2018,47,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 06,Moderate,Dec-22-2018,51,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 07,Moderate,Jan-12-2019,2,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 07,Moderate,Jan-19-2019,3,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"Seasonal Influenza Weekly Update""""",Level 09,High,Jan-05-2019,1,2018-19
Utah,http://health.utah.gov/epi/diseases/influenza/surveillance/index.html,"""Seasonal Influenza Weekly Update""",Level 09,High,Jan-26-2019,4,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Oct-06-2018,40,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Oct-13-2018,41,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Oct-20-2018,42,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Oct-27-2018,43,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Nov-03-2018,44,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Nov-10-2018,45,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Nov-17-2018,46,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Nov-24-2018,47,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Dec-01-2018,48,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Dec-08-2018,49,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Dec-15-2018,50,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 01,Minimal,Dec-22-2018,51,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"""Flu Activity""",Level 10,High,Jan-26-2019,4,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 05,Low,Jan-05-2019,1,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 06,Moderate,Dec-29-2018,52,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 07,Moderate,Jan-12-2019,2,2018-19
Vermont,http://www.healthvermont.gov/immunizations-infectious-disease/influenza/flu-activity-and-surveillance,"Flu Activity""""",Level 07,Moderate,Jan-19-2019,3,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 02,Minimal,Oct-27-2018,43,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 02,Minimal,Nov-03-2018,44,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 02,Minimal,Dec-29-2018,52,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 03,Minimal,Oct-06-2018,40,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 03,Minimal,Jan-12-2019,2,2018-19
Virgin Islands,http://doh.vi.gov/,"""Influenza""",Level 03,Minimal,Jan-26-2019,4,2018-19
Virgin Islands,http://doh.vi.gov/,"Influenza""""",Level 06,Moderate,Jan-19-2019,3,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"""Virginia Weekly Influenza Activity Report""",Level 10,High,Jan-26-2019,4,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 02,Minimal,Oct-06-2018,40,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 02,Minimal,Oct-13-2018,41,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 03,Minimal,Oct-20-2018,42,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 03,Minimal,Oct-27-2018,43,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 03,Minimal,Nov-03-2018,44,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 04,Low,Nov-10-2018,45,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 04,Low,Nov-17-2018,46,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 05,Low,Nov-24-2018,47,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 05,Low,Dec-01-2018,48,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 05,Low,Dec-08-2018,49,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 06,Moderate,Dec-15-2018,50,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 06,Moderate,Dec-22-2018,51,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 07,Moderate,Jan-12-2019,2,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 08,High,Dec-29-2018,52,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 08,High,Jan-05-2019,1,2018-19
Virginia,http://www.vdh.virginia.gov/epidemiology/influenza-flu-in-virginia/influenza-surveillance/,"Virginia Weekly Influenza Activity Report""""",Level 08,High,Jan-19-2019,3,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Oct-06-2018,40,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Oct-13-2018,41,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Oct-20-2018,42,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Oct-27-2018,43,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Nov-03-2018,44,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Nov-10-2018,45,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Nov-17-2018,46,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Nov-24-2018,47,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Dec-01-2018,48,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Dec-08-2018,49,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Dec-15-2018,50,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 01,Minimal,Dec-22-2018,51,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 02,Minimal,Dec-29-2018,52,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 02,Minimal,Jan-05-2019,1,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 02,Minimal,Jan-12-2019,2,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"Influenza Update""""",Level 03,Minimal,Jan-19-2019,3,2018-19
Washington,http://www.doh.wa.gov/DataandStatisticalReports/DiseasesandChronicConditions/CommunicableDiseaseSurveillanceData/InfluenzaSurveillanceData,"""Influenza Update""",Level 04,Low,Jan-26-2019,4,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Oct-06-2018,40,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Oct-13-2018,41,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Oct-20-2018,42,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Oct-27-2018,43,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Nov-03-2018,44,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Nov-10-2018,45,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Nov-17-2018,46,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Nov-24-2018,47,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Dec-01-2018,48,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 01,Minimal,Dec-08-2018,49,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 02,Minimal,Dec-15-2018,50,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 02,Minimal,Dec-22-2018,51,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 02,Minimal,Dec-29-2018,52,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 02,Minimal,Jan-05-2019,1,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 03,Minimal,Jan-12-2019,2,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 04,Low,Jan-19-2019,3,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 06,Moderate,Jan-26-2019,4,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 02,Minimal,Oct-06-2018,40,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 02,Minimal,Oct-13-2018,41,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 02,Minimal,Oct-20-2018,42,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 02,Minimal,Oct-27-2018,43,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 02,Minimal,Nov-03-2018,44,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 02,Minimal,Nov-10-2018,45,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 02,Minimal,Nov-17-2018,46,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 02,Minimal,Dec-08-2018,49,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 03,Minimal,Nov-24-2018,47,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 03,Minimal,Dec-01-2018,48,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 03,Minimal,Dec-15-2018,50,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 03,Minimal,Dec-22-2018,51,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 04,Low,Dec-29-2018,52,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 04,Low,Jan-05-2019,1,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 04,Low,Jan-12-2019,2,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 04,Low,Jan-19-2019,3,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 04,Low,Jan-26-2019,4,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Oct-13-2018,41,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Oct-20-2018,42,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Oct-27-2018,43,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Nov-03-2018,44,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Nov-10-2018,45,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Nov-17-2018,46,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Nov-24-2018,47,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Dec-01-2018,48,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Dec-08-2018,49,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 01,Minimal,Dec-22-2018,51,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 02,Minimal,Oct-06-2018,40,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 02,Minimal,Dec-15-2018,50,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 03,Minimal,Jan-05-2019,1,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 03,Minimal,Jan-12-2019,2,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 05,Low,Dec-29-2018,52,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 05,Low,Jan-19-2019,3,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 07,Moderate,Jan-26-2019,4,2018-19
