"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng","state"
"15562",421585672,1100870565827609984,1551302970,"cinqweyvious","Stuck in my room since I have the flu, so I decided to take some selfies to help me feel better about myself! 😂🌸🌿 https://t.co/rh0BnRNrsl","Twitter for iPhone",113,NA,NA,NA,FALSE,FALSE,413,38,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/D0cT8NQUwAE3gIw.jpg","https://t.co/rh0BnRNrsl","https://twitter.com/cinqweyvious/status/1100870565827612686/photo/1","photo","c(""http://pbs.twimg.com/media/D0cT8NQUwAE3gIw.jpg"", ""http://pbs.twimg.com/media/D0cT8NSVAAA9BTZ.jpg"", ""http://pbs.twimg.com/media/D0cT8NQUUAAA6eB.jpg"", ""http://pbs.twimg.com/media/D0cT8NQVsAEqXBr.jpg"")","c(""https://t.co/rh0BnRNrsl"", ""https://t.co/rh0BnRNrsl"", ""https://t.co/rh0BnRNrsl"", ""https://t.co/rh0BnRNrsl"")","c(""https://twitter.com/cinqweyvious/status/1100870565827612686/photo/1"", ""https://twitter.com/cinqweyvious/status/1100870565827612686/photo/1"", ""https://twitter.com/cinqweyvious/status/1100870565827612686/photo/1"", ""https://twitter.com/cinqweyvious/status/1100870565827612686/photo/1"")",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/a6c257c61f294ec1.json","Greensboro","Greensboro, NC","city","United States","US","c(NA, NA)","c(NA, NA)","c(-80.0295184, -79.6852086, -79.6852086, -80.0295184, 35.962623, 35.962623, 36.218171, 36.218171)","https://twitter.com/cinqweyvious/status/1100870565827612686","𝔾 𝕆 𝕃 𝔻✨","Greensboro, NC","#NCAT ➡️ #UNCG IG: @Cinqweyvious ♌️",NA,FALSE,3930,2330,84,48619,47935,1322280520,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/421585672/1548138178","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1102064429364060162/8SFIywCs_normal.jpg",36.090397,-79.8573635,"North Carolina"
"15570",1602476227,1100869250506520064,1551302657,"Bmayzing","@PEMTweets Wow that tweet storm flu by quickly.","Twitter for iPhone",36,1.10081e+18,215996376,"PEMTweets",FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"215996376","PEMTweets","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/e444ecd51bd16ff3.json","Cincinnati","Cincinnati, OH","city","United States","US","c(NA, NA)","c(NA, NA)","c(-84.710722, -84.3689026, -84.3689026, -84.710722, 39.052962, 39.052962, 39.2211137, 39.2211137)","https://twitter.com/Bmayzing/status/1100869250506522624","Brian may","","IM-PEDs chief @ cincy / still learning about pt centered care, Dx errors, health disparities and meded /MD, tweets are my own, not medical advice.",NA,FALSE,137,318,13,541,641,1374117999,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1602476227/1543631696","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000149807393/6eb1a4fd56425ea6b0410a61c8463f7a_normal.jpeg",39.13703785,-84.5398123,"Ohio"
"15571",137746447,1100869096319730048,1551302620,"Chief_Wildcat","@frostbittenbeth @broncoraiderh8r @Jtfawver I never had the keto flu either, but I did drink Powerade Zero and Gatorade Zero as well. I noticed Gatorade originally planned Zero being available for a limited time, but it's easy to find now and they've added flavors.","Twitter for Android",221,1.10086e+18,442482057,"frostbittenbeth",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""442482057"", ""301221422"", ""355213790"")","c(""frostbittenbeth"", ""broncoraiderh8r"", ""Jtfawver"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/1b49a9a5d4fd7baf.json","Dodge City","Dodge City, KS","city","United States","US","c(NA, NA)","c(NA, NA)","c(-100.056008, -99.9649748, -99.9649748, -100.056008, 37.724925, 37.724925, 37.792451, 37.792451)","https://twitter.com/Chief_Wildcat/status/1100869096319737858","Johnny Coltrane","the middle of America","Huge fan and alumnus of Kansas State University. Kansas City Chiefs season ticket holder. PFT steals my tweets.","https://t.co/40uOOvtlQB",FALSE,4353,3773,77,92167,24027,1272386749,FALSE,"https://t.co/40uOOvtlQB","http://www.facebook.com/Wildcat9","en","https://pbs.twimg.com/profile_banners/137746447/1493568981","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1041439630984454144/voxJT82a_normal.jpg",37.758688,-100.0104914,"Kansas"
"15575",134623004,1100868626461129984,1551302508,"MirandaVI_","I’ve gone hot to cold to all my body except my face being cold... 😩 Please don’t let this be the beginning of the flu...","Twitter for iPhone",120,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/2d83c71ce16cd187.json","West Virginia","West Virginia, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-82.644739, -77.7189303, -77.7189303, -82.644739, 37.201483, 37.201483, 40.638802, 40.638802)","https://twitter.com/MirandaVI_/status/1100868626461134848","Miranda 6","","College Student and Aunt to the best kiddos ever! West Virginia Born and Raised! Blue and Gold Forever #HEK11 #TEAMTYLER ❤",NA,FALSE,260,452,2,8435,10516,1271636812,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/134623004/1542952015","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1038628913809895424/tXE_PJB8_normal.jpg",38.9201425,-80.18183465,"West Virginia"
"15578",418940558,1100868418071420032,1551302458,"RayJOrtega","Being home with the flu has made me realize that Twitter doesn't actually help me get better. And also, I really don't like Gary Barta.","Twitter for Android",135,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/fae2b07ae098ffde.json","Northfield","Northfield, IL","city","United States","US","c(NA, NA)","c(NA, NA)","c(-87.802311, -87.751517, -87.751517, -87.802311, 42.0869265, 42.0869265, 42.12032, 42.12032)","https://twitter.com/RayJOrtega/status/1100868418071420930","Ray Ortega","Northfield, IL","Hawkeyes, Cubs, Blackhawks.  Iowa Native, but father of 2 genuine Chicago Kids. U Iowa class of 2000. My tweets are usually about sports. And funny stuff.",NA,FALSE,226,724,3,3929,7918,1321989150,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/418940558/1536023632","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1081922294921023492/SSyCU0mj_normal.jpg",42.10362325,-87.776914,"Illinois"
"15593",2376683791,1100866896927299968,1551302096,"nowueyjose","My two antibiotics and Mucinex in my body trying to fight off this flu https://t.co/n4lrdOZDVZ","Twitter for iPhone",70,NA,NA,NA,TRUE,FALSE,9,0,NA,NA,"twitter.com/manziamaury/st…","https://t.co/n4lrdOZDVZ","https://twitter.com/manziamaury/status/1100063952661372928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",1.10006e+18,"Annalise Keating, Bonnie and Frank after getting away with yet another murder https://t.co/NIZN1Trz3y",1551110659,"Twitter for iPhone",75693,37039,9.70666e+17,"ManziAmaury","Amaury",2232,568,10267,"Rwandan | 📍FR ","somewhere between humble and hell nah",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/dce44ec49eb788f5.json","Irving","Irving, TX","city","United States","US","c(NA, NA)","c(NA, NA)","c(-97.034184, -96.888782, -96.888782, -97.034184, 32.771786, 32.771786, 32.956048, 32.956048)","https://twitter.com/nowueyjose/status/1100866896927301632","Bobby Filet","Dallas, TX","alright!.... okay! #outstanding",NA,FALSE,397,380,1,15640,34501,1394173502,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2376683791/1429564148","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1085828814398279681/xdGDQhV1_normal.jpg",32.863917,-96.961483,"Texas"
"15607",2538768319,1100592410441200000,1551236653,"chunkybutcutee","A mom just emailed that her child was diagnosed with the flu after he left the program for today so now I’m going to take my second shower of the day and prepare to Lysol the heck out of everything tomorrow","Twitter for iPhone",206,NA,NA,NA,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/e8ad2641c1cb666c.json","Arkansas","Arkansas, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-94.61771, -89.644838, -89.644838, -94.61771, 33.004106, 33.004106, 36.499767, 36.499767)","https://twitter.com/chunkybutcutee/status/1100592410441207809","Southern Charm","United States","22. Kansas born, Texas raised, Arkansas livin’ 🤘🏼 fuck boiis work hard, but Jesus works harder 🤷🏼‍♀️ Ephesians 6:11-12",NA,FALSE,1604,2087,7,14942,32896,1401599334,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2538768319/1542764705","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1072367401512132608/AaEpYIv8_normal.jpg",34.7519365,-92.131274,"Arkansas"
"15608",2538768319,1100865414043750016,1551301742,"chunkybutcutee","Hi, we have 2 confirmed with the flu this week, two last week, and I’m officially declaring this an emergency nobody is allowed to touch anything today 😷","Twitter for iPhone",153,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/e8ad2641c1cb666c.json","Arkansas","Arkansas, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-94.61771, -89.644838, -89.644838, -94.61771, 33.004106, 33.004106, 36.499767, 36.499767)","https://twitter.com/chunkybutcutee/status/1100865414043758592","Southern Charm","United States","22. Kansas born, Texas raised, Arkansas livin’ 🤘🏼 fuck boiis work hard, but Jesus works harder 🤷🏼‍♀️ Ephesians 6:11-12",NA,FALSE,1604,2087,7,14942,32896,1401599334,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2538768319/1542764705","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1072367401512132608/AaEpYIv8_normal.jpg",34.7519365,-92.131274,"Arkansas"
"15637",3302905581,1100861817855840000,1551300885,"juliaakindall","ladies, if he’s sweet, takes care of you when you have the flu, and plans in advance...he’s a keeper :)","Twitter for iPhone",103,NA,NA,NA,FALSE,FALSE,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/017f694e6fedad16.json","Ozark","Ozark, MO","city","United States","US","c(NA, NA)","c(NA, NA)","c(-93.26591, -93.1771581, -93.1771581, -93.26591, 36.9910783, 36.9910783, 37.082128, 37.082128)","https://twitter.com/juliaakindall/status/1100861817855840269","JULiA 🍀🌈🤞","Ozark, MO","wear your crown",NA,FALSE,281,148,1,5668,21083,1432917754,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/3302905581/1547010688","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100876489753387008/zVWK9WIR_normal.jpg",37.03660315,-93.22153405,"Missouri"
"15645",415188000,1100860718415449984,1551300622,"stuffroxdoes","This is the flu that never ends. Yes it goes on &amp; on my friends. 😷","Twitter for iPhone",70,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json","Toronto","Toronto, Ontario","city","Canada","CA","c(NA, NA)","c(NA, NA)","c(-79.639319, -78.90582, -78.90582, -79.639319, 43.403221, 43.403221, 43.855401, 43.855401)","https://twitter.com/stuffroxdoes/status/1100860718415458304","Roxanne","Toronto, Canada.","Serial Dabbler.  Edit your life frequently, it's your masterpiece after all.","https://t.co/t02RZuqXiq",FALSE,716,2483,14,5781,7653,1321577879,FALSE,"https://t.co/t02RZuqXiq","http://www.stuffroxdoes.com","en","https://pbs.twimg.com/profile_banners/415188000/1538695249","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1039744247086424064/ysQuayKW_normal.jpg",43.629311,-79.2725695,NA
"15652",2298180636,1100860421425319936,1551300552,"HeidiTaylorCaud","Catholic Sister ""Nurses"" in the 1918 Flu Pandemic."" Villanova University generously sent the authors, Mary Ann Thompson &amp; Sara Bolten, extra copies to distribute to the archives that assisted with research for the article. Read it this afternoon - very well-written! - and already","Twitter for Android",284,1.10086e+18,2298180636,"HeidiTaylorCaud",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6ffcf3b0b904bbcb.json","Kentucky","Kentucky, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-89.57151, -81.964971, -81.964971, -89.57151, 36.497129, 36.497129, 39.147359, 39.147359)","https://twitter.com/HeidiTaylorCaud/status/1100860421425324034","Heidi Taylor-Caudill","Owensboro, KY","Archivist at @Owensboro1937 and @UrsulinesMSJ. 

My Tweets focus on religious archives & women’s history. All views shared are my own.",NA,FALSE,155,352,2,934,1809,1390063420,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2298180636/1546110203","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/523711044435197953/oZA-oVVf_normal.jpeg",37.822244,-85.7682405,"Kentucky"
"15653",2298180636,1100860415867840000,1551300550,"HeidiTaylorCaud","Sorting through a backlog of mail at work and found an envelope containing the newest issue of American Catholic Studies, featuring an article about the Kentucky sisters who volunteered to nurse soldiers during the 1918 flu epidemic: ""They Buckled on the Armor of God"": Kentucky https://t.co/Jvsi0Mnwbd","Twitter for Android",278,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/D0cKll1WkAQMlSy.jpg","https://t.co/Jvsi0Mnwbd","https://twitter.com/HeidiTaylorCaud/status/1100860415867846656/photo/1","photo","c(""http://pbs.twimg.com/media/D0cKll1WkAQMlSy.jpg"", ""http://pbs.twimg.com/media/D0cKo8NVAAAF8ET.jpg"")","c(""https://t.co/Jvsi0Mnwbd"", ""https://t.co/Jvsi0Mnwbd"")","c(""https://twitter.com/HeidiTaylorCaud/status/1100860415867846656/photo/1"", ""https://twitter.com/HeidiTaylorCaud/status/1100860415867846656/photo/1"")",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6ffcf3b0b904bbcb.json","Kentucky","Kentucky, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-89.57151, -81.964971, -81.964971, -89.57151, 36.497129, 36.497129, 39.147359, 39.147359)","https://twitter.com/HeidiTaylorCaud/status/1100860415867846656","Heidi Taylor-Caudill","Owensboro, KY","Archivist at @Owensboro1937 and @UrsulinesMSJ. 

My Tweets focus on religious archives & women’s history. All views shared are my own.",NA,FALSE,155,352,2,934,1809,1390063420,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2298180636/1546110203","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/523711044435197953/oZA-oVVf_normal.jpeg",37.822244,-85.7682405,"Kentucky"
"15656",2943653255,1100859835267059968,1551300412,"AdalinkaNYC","Hello book warriors! 😉
I hope you are all doing well.
I must apologize, because for past few days I rather was a crappy Bookstagramer. 😔

First, Flu got me. 😷 And it is no fun. I don't… https://t.co/qc3t1VAUZJ","Instagram",209,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"instagram.com/p/BuZgyAJnJIP/…","https://t.co/qc3t1VAUZJ","https://www.instagram.com/p/BuZgyAJnJIP/?utm_source=ig_twitter_share&igshid=28bmlkm7o8ww",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","c(40.7142, -74.0064)","c(-74.0064, 40.7142)","c(-74.026675, -73.910408, -73.910408, -74.026675, 40.683935, 40.683935, 40.877483, 40.877483)","https://twitter.com/AdalinkaNYC/status/1100859835267063808","Adalinka","Manhattan, NY","*Photographer /Graphic and web  Designer/Producer/Editor/hyphenate *Vegan GlutenFree blogger (http://t.co/QTcpkhduWe)/ *Book Lover","http://t.co/QKmJBTK0kT",FALSE,192,391,59,8323,12049,1419679942,FALSE,"http://t.co/QKmJBTK0kT","http://www.adamowska.com","en","https://pbs.twimg.com/profile_banners/2943653255/1444052346","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/549555043574099968/QB5vCdU8_normal.jpeg",40.7142,-74.0064,"New York"
"15663",1330780520,1100859050785410048,1551300225,"NickSuntan","@YoursTrulyT_Bo @jcxuxe @connersheperis Flu game tomorrow?👀","Twitter for iPhone",19,1.10086e+18,593343066,"YoursTrulyT_Bo",FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""593343066"", ""396841719"", ""1614062306"")","c(""YoursTrulyT_Bo"", ""jcxuxe"", ""connersheperis"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/ec689e69912965d0.json","Concord","Concord, NC","city","United States","US","c(NA, NA)","c(NA, NA)","c(-80.766298, -80.4959648, -80.4959648, -80.766298, 35.321152, 35.321152, 35.482811, 35.482811)","https://twitter.com/NickSuntan/status/1100859050785415169","Nick","NC ","",NA,FALSE,1012,600,4,27868,8815,1365226542,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1330780520/1550559055","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1097876882798858240/n9ydbjzw_normal.jpg",35.4019815,-80.6311314,"North Carolina"
"15689",393203003,1100696069560770048,1551261367,"GabrielleMediak","Flu season isn’t over. The CDC warns a new, more aggressive strain is on the rise. We’ve got the details and are showing you how to protect yourself against it, this morning on #WakeUp! @news4buffalo https://t.co/43hiwBpLVf","Twitter for iPhone",199,NA,NA,NA,FALSE,FALSE,3,0,"WakeUp",NA,NA,NA,NA,"http://pbs.twimg.com/tweet_video_thumb/D0Z1PMpX4AAZZd0.jpg","https://t.co/43hiwBpLVf","https://twitter.com/GabrielleMediak/status/1100696069560774656/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D0Z1PMpX4AAZZd0.jpg","https://t.co/43hiwBpLVf","https://twitter.com/GabrielleMediak/status/1100696069560774656/photo/1",NA,"15520253","news4buffalo","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/a307591cd0413588.json","Buffalo","Buffalo, NY","city","United States","US","c(NA, NA)","c(NA, NA)","c(-78.912276, -78.79485, -78.79485, -78.912276, 42.826008, 42.826008, 42.966451, 42.966451)","https://twitter.com/GabrielleMediak/status/1100696069560774656","Gabrielle Mediak","Buffalo, NY","@News4Buffalo #WakeUp! Reporter • Using my “gift of gab” to tell stories across WNY🎤#AMNewser #BuffaLove❤️","https://t.co/bypDOCsX1A",FALSE,2287,1051,24,10742,16487,1318915571,FALSE,"https://t.co/bypDOCsX1A","http://Facebook.com/GabrielleMediakNews","en","https://pbs.twimg.com/profile_banners/393203003/1551467146","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1100930575047761920/wHUeTTtq_normal.jpg",42.8962295,-78.853563,"New York"
"15692",720065147025387008,1100856493853799936,1551299615,"syddddyy","Gavin has the stomach flu and Myranda sends me a text this is what he’s saying while puking- “it’s so bad it’s so bad why is this happening is so bad”😂😭","Twitter for iPhone",152,NA,NA,NA,FALSE,FALSE,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json","Pennsylvania","Pennsylvania, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-80.519851, -74.689517, -74.689517, -80.519851, 39.719801, 39.719801, 42.516072, 42.516072)","https://twitter.com/syddddyy/status/1100856493853806595","Syd","","wowza.",NA,FALSE,420,430,1,7706,6583,1460511884,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/720065147025387524/1549984800",NA,"http://pbs.twimg.com/profile_images/1095342481292447745/m3rDMbLm_normal.jpg",41.1179365,-77.604684,"Pennsylvania"
"15701",842907601813745024,1100849029519360000,1551297836,"SDhiddengem","The flu season is kicking some of our booties. I’m currently fueling my system with celery juice from @pressedjuicery westfieldutc Just a few benefits of celery juice: helps fight… https://t.co/YSPVVSTd5p","Instagram",204,NA,NA,NA,FALSE,FALSE,3,0,NA,NA,"instagram.com/p/BuZeChSH9l6/…","https://t.co/YSPVVSTd5p","https://www.instagram.com/p/BuZeChSH9l6/?utm_source=ig_twitter_share&igshid=1es5km8z9r3n8",NA,NA,NA,NA,NA,NA,NA,NA,"170377024","PressedJuicery","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/a592bd6ceb1319f7.json","San Diego","San Diego, CA","city","United States","US","c(32.8709137, -117.21147219)","c(-117.21147219, 32.8709137)","c(-117.282538, -116.9274403, -116.9274403, -117.282538, 32.53962, 32.53962, 33.0804044, 33.0804044)","https://twitter.com/SDhiddengem/status/1100849029519368192","San Diego Hidden Gem","San Diego, CA","San Diego Hidden Gem™ Foodie fond of hidden gems in San Diego County. Where's your favorite local food adventure? #zipkick #yelpelite Tweets: @sdchristelle","https://t.co/WpKfxpLYRr",FALSE,1119,1470,4,1596,5434,1489799807,FALSE,"https://t.co/WpKfxpLYRr","http://Instagram.com/sd.hiddengem","en","https://pbs.twimg.com/profile_banners/842907601813745664/1489819306","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1026905613832347648/YuJpM0Uy_normal.jpg",32.8709137,-117.2114722,"California"
